Query_id	Query_length	Query_start	Query_end	Subject_id	Subject_length	Subject_start	Subject_end	Identity	Positive	Gap	Align_length	Score	E_value	Query_annotation	Subject_annotation
ZS_9_scaffold283463_1	847	796	847	ISJsp3	2615	1298	1247	0.92	--	0	52	71.9	1e-12	length=847 	Family:IS21
ZS_9_scaffold283723_1	582	145	218	ISPsp3	1190	533	606	0.93	--	0	74	107	2e-23	length=582 	Family:IS5
ZS_9_scaffold2873_1	935	764	814	ISKpn25	8154	2080	2030	0.94	--	0	51	77.8	2e-14	length=935 	Family:ISL3
ZS_9_scaffold292619_1	695	571	687	ISNieu2	1265	447	331	0.9	--	0	117	145	9e-35	length=695 	Family:IS3
ZS_9_scaffold294816_2	1387	915	972	ISAcl2	1243	1062	1005	0.91	--	0	58	75.8	1e-13	length=1387 	Family:IS3
ZS_9_scaffold295204_1	1444	981	1034	ISStma13	1216	232	179	0.9	--	0	54	67.9	4e-11	length=1444 	Family:IS3
ZS_9_scaffold29543_1	575	114	575	ISCap1	1311	6	467	0.96	--	0	462	773	0.0	length=575 	Family:ISAzo13
ZS_9_scaffold295625_1	956	124	173	ISAzs17	7252	1718	1669	0.9	--	0	50	60.0	6e-09	length=956 	Family:Tn3
ZS_9_scaffold299234_1	1031	1	1004	ISPa29	1534	531	1534	0.98	--	0	1005	1865	0.0	length=1031 	Family:IS110
ZS_9_scaffold29926_2	1628	1063	1116	ISPfr9	1484	1282	1335	0.9	--	0	54	67.9	4e-11	length=1628 	Family:IS30
ZS_9_scaffold30007_1	1775	46	1557	ISPst13	1512	1512	1	0.94	--	0	1512	2323	0.0	length=1775 	Family:IS1182
ZS_9_scaffold300116_1	1061	7	57	IS902	1470	1333	1383	0.92	--	0	51	69.9	7e-12	length=1061 	Family:IS110
ZS_9_scaffold302000_1	540	121	193	ISAeca4	1235	280	352	0.9	--	0	73	89.7	4e-18	length=540 	Family:IS3
ZS_9_scaffold303133_1	1159	1	62	ISAzo19	2423	1589	1650	0.93	--	0	62	91.7	2e-18	length=1159 	Family:IS66
ZS_9_scaffold3040_1	1322	651	713	ISNeu4	1270	603	665	0.9	--	0	63	77.8	3e-14	length=1322 	Family:IS3
ZS_9_scaffold305553_1	1307	1148	1201	ISRme9	2688	1303	1356	0.92	--	0	54	75.8	1e-13	length=1307 	Family:IS21
ZS_9_scaffold305553_2	780	673	722	ISAzo4	2757	2129	2178	0.9	--	0	50	60.0	5e-09	length=780 	Family:IS21
ZS_9_scaffold30643_2	516	1	516	ISPa38	6455	5123	5638	1	--	0	516	1023	0.0	length=516 	Family:Tn3
ZS_9_scaffold30643_3	1108	1	790	ISPa38	6455	5666	6455	1	--	0	790	1566	0.0	length=1108 	Family:Tn3
ZS_9_scaffold308500_1	508	308	508	ISCap1	1311	1311	1111	0.98	--	0	201	367	1e-101	length=508 	Family:ISAzo13
ZS_9_scaffold309720_1	578	282	336	ISAzsp1	1309	667	613	0.92	--	0	55	77.8	1e-14	length=578 	Family:IS3
ZS_9_scaffold310998_2	509	300	433	ISLxc1	3533	1717	1850	0.91	--	0	134	170	1e-42	length=509 	Family:IS21
ZS_9_scaffold312040_1	1157	539	696	ISRop1	4160	3593	3750	0.9	--	0	158	194	2e-49	length=1157 	Family:IS1380
ZS_9_scaffold312493_1	570	51	127	ISPfr8	1436	686	610	0.9	--	0	77	97.6	2e-20	length=570 	Family:ISL3
ZS_9_scaffold31284_1	1322	88	177	IS1071	3201	3201	3112	0.97	--	0	90	163	7e-40	length=1322 	Family:Tn3
ZS_9_scaffold31284_1	1322	88	177	IS1071	3201	1	90	0.92	--	0	90	123	6e-28	length=1322 	Family:Tn3
ZS_9_scaffold313096_2	546	355	406	ISPfr8	1436	279	228	0.9	--	0	52	63.9	2e-10	length=546 	Family:ISL3
ZS_9_scaffold31580_1	681	273	681	IS6100	880	1	409	1	--	0	409	811	0.0	length=681 	Family:IS6
ZS_9_scaffold31721_2	623	306	360	ISAzo19	2423	977	923	0.9	--	0	55	69.9	4e-12	length=623 	Family:IS66
ZS_9_scaffold317518_1	864	524	588	IS1419	1215	699	635	0.92	--	0	65	89.7	6e-18	length=864 	Family:IS481
ZS_9_scaffold319291_1	2672	1696	1745	ISBcen7	1312	759	710	0.9	--	0	50	60.0	2e-08	length=2672 	Family:IS3
ZS_9_scaffold319397_2	578	421	473	ISDar2	1322	1016	1068	0.92	--	0	53	73.8	2e-13	length=578 	Family:IS4
ZS_9_scaffold32051_2	854	171	230	ISTha3	2424	1583	1642	0.91	--	0	60	79.8	6e-15	length=854 	Family:IS91
ZS_9_scaffold322382_1	601	466	517	ISSod18	1308	741	792	0.92	--	0	52	71.9	9e-13	length=601 	Family:IS256
ZS_9_scaffold322714_1	669	548	598	ISBcen21	1231	536	486	0.9	--	0	51	61.9	1e-09	length=669 	Family:IS3
ZS_9_scaffold325220_1	1516	1185	1254	IS1492	1467	1315	1384	0.9	--	0	70	83.8	6e-16	length=1516 	Family:IS110
ZS_9_scaffold326508_1	824	1	56	ISCsp1	1393	1350	1296	0.91	--	0.01	56	63.9	3e-10	length=824 	Family:IS256
ZS_9_scaffold3280_2	1225	225	277	ISThsp9	6215	4868	4920	0.9	--	0	53	65.9	1e-10	length=1225 	Family:Tn3
ZS_9_scaffold328646_1	562	126	175	ISPpu30	3000	2236	2187	0.94	--	0	50	75.8	6e-14	length=562 	Family:IS66
ZS_9_scaffold328740_1	567	444	494	ISStag2	1035	585	635	0.92	--	0	51	69.9	4e-12	length=567 	Family:IS481
ZS_9_scaffold33109_1	547	1	57	ISPa42	16941	9834	9890	0.91	--	0	57	73.8	2e-13	length=547 	Family:Tn3
ZS_9_scaffold33229_1	873	639	714	ISXfu2	1157	612	537	0.9	--	0	76	95.6	1e-19	length=873 	Family:IS5
ZS_9_scaffold332369_1	792	1	786	TnAs3	18735	9401	10186	0.99	--	0	786	1542	0.0	length=792 	Family:Tn3
ZS_9_scaffold332540_1	614	562	614	ISPsy17	1374	1098	1150	0.9	--	0	53	65.9	6e-11	length=614 	Family:IS256
ZS_9_scaffold333557_2	1665	855	915	TnXo19	18767	4724	4784	0.9	--	0	61	73.8	7e-13	length=1665 	Family:Tn3
ZS_9_scaffold335546_1	686	323	686	TnAs3	18735	7307	6944	0.91	--	0	364	476	1e-134	length=686 	Family:Tn3
ZS_9_scaffold336890_1	835	520	605	ISCARN37	1308	993	1078	0.94	--	0	86	131	2e-30	length=835 	Family:ISAzo13
ZS_9_scaffold338218_1	2647	61	120	ISTha3	2424	1642	1583	0.9	--	0	60	71.9	4e-12	length=2647 	Family:IS91
ZS_9_scaffold338219_1	2095	58	120	ISTha3	2424	1645	1583	0.9	--	0	63	77.8	5e-14	length=2095 	Family:IS91
ZS_9_scaffold338428_1	1167	201	250	ISThsp4	1289	328	377	0.92	--	0	50	67.9	3e-11	length=1167 	Family:IS3
ZS_9_scaffold33985_1	893	8	893	TnShfr1	5131	3855	4740	0.91	--	0	886	1130	0.0	length=893 	Family:Tn3
ZS_9_scaffold340144_2	1183	1	1182	ISShes11	7669	1999	818	0.93	--	0	1182	1709	0.0	length=1183 	Family:Tn3
ZS_9_scaffold340144_3	830	3	771	ISShes11	7669	771	1	0.93	--	0	772	1146	0.0	length=830 	Family:Tn3
ZS_9_scaffold343319_1	752	22	77	ISXo7	1114	433	488	0.92	--	0	56	79.8	5e-15	length=752 	Family:IS630
ZS_9_scaffold34504_3	2354	358	410	ISCsp1	1393	1301	1354	0.9	--	0.01	54	60.0	1e-08	length=2354 	Family:IS256
ZS_9_scaffold345111_1	647	3	72	IS1326	2470	2279	2348	0.9	--	0	70	83.8	3e-16	length=647 	Family:IS21
ZS_9_scaffold346751_1	2187	1521	1570	ISRta4	1915	1356	1405	0.9	--	0	50	60.0	1e-08	length=2187 	Family:IS110
ZS_9_scaffold349401_1	1802	365	427	ISPst4	1312	768	830	0.9	--	0	63	77.8	5e-14	length=1802 	Family:IS3
ZS_9_scaffold349557_1	684	50	684	ISTha4	1042	1042	408	0.99	--	0	635	1227	0.0	length=684 	Family:IS1595
ZS_9_scaffold349780_2	1167	130	338	ISPa63	2654	2144	2352	0.9	--	0	209	264	2e-70	length=1167 	Family:IS21
ZS_9_scaffold350061_1	2502	2441	2493	ISMrh1	1472	274	222	0.9	--	0	53	65.9	2e-10	length=2502 	Family:IS256
ZS_9_scaffold350723_1	1061	14	1061	ISPa38	6455	5203	4156	0.91	--	0	1048	1388	0.0	length=1061 	Family:Tn3
ZS_9_scaffold352172_1	516	224	276	ISAnsp10	1185	959	907	0.92	--	0	53	73.8	2e-13	length=516 	Family:IS630
ZS_9_scaffold355379_1	629	257	314	ISCARN111	1489	381	438	0.91	--	0	58	75.8	6e-14	length=629 	Family:IS110
ZS_9_scaffold355379_1	629	120	174	ISCARN111	1489	244	298	0.9	--	0	55	69.9	4e-12	length=629 	Family:IS110
ZS_9_scaffold356968_1	989	477	538	ISAzo15	2441	1369	1308	0.91	--	0	62	83.8	4e-16	length=989 	Family:IS66
ZS_9_scaffold35949_1	6945	6009	6066	ISDpr1	1325	332	275	0.91	--	0	58	75.8	7e-13	length=6945 	Family:IS4
ZS_9_scaffold361728_1	1007	1	1007	ISMipa1	1629	1529	523	0.98	--	0	1007	1877	0.0	length=1007 	Family:ISNCY
ZS_9_scaffold361929_1	583	126	181	ISAzo15	2441	1327	1272	0.91	--	0	56	71.9	9e-13	length=583 	Family:IS66
ZS_9_scaffold3647_1	1307	1003	1054	ISPa133	1229	984	1035	0.9	--	0	52	63.9	5e-10	length=1307 	Family:IS3
ZS_9_scaffold364807_2	578	1	78	ISRme4	2469	574	497	0.92	--	0	78	107	2e-23	length=578 	Family:IS21
ZS_9_scaffold365390_1	586	30	82	IS1326	2470	2005	2057	0.9	--	0	53	65.9	6e-11	length=586 	Family:IS21
ZS_9_scaffold366382_1	582	1	582	ISAzo29	1304	1234	653	0.9	--	0	582	718	0.0	length=582 	Family:ISAs1
ZS_9_scaffold3668_2	8179	8	58	ISBfun1	1466	1264	1214	0.94	--	0	51	77.8	2e-13	length=8179 	Family:IS110
ZS_9_scaffold367774_1	1115	904	963	ISXoo7	1157	882	941	0.91	--	0	60	79.8	7e-15	length=1115 	Family:IS5
ZS_9_scaffold369839_1	781	42	91	ISPa27	1361	686	735	0.9	--	0	50	60.0	5e-09	length=781 	Family:IS256
ZS_9_scaffold370615_1	537	217	267	ISPa63	2654	1707	1657	0.9	--	0	51	61.9	8e-10	length=537 	Family:IS21
ZS_9_scaffold37081_1	14597	7494	7546	ISAli4	1324	405	353	0.9	--	0	53	65.9	1e-09	length=14597 	Family:IS3
ZS_9_scaffold371046_1	696	327	378	ISCARN23	1907	920	971	0.9	--	0	52	63.9	3e-10	length=696 	Family:IS1634
ZS_9_scaffold371782_1	1067	819	893	ISCARN41	1113	779	853	0.93	--	0	75	109	8e-24	length=1067 	Family:IS630
ZS_9_scaffold371963_1	605	215	296	IS1090	1343	453	372	0.9	--	0	82	99.6	4e-21	length=605 	Family:IS256
ZS_9_scaffold372371_1	1257	472	522	ISGdi14	1318	1111	1061	0.9	--	0	51	61.9	2e-09	length=1257 	Family:IS3
ZS_9_scaffold373892_1	502	221	278	ISRme15	1325	759	816	0.91	--	0	58	75.8	5e-14	length=502 	Family:IS3
ZS_9_scaffold374125_1	941	808	867	ISAzo21	2423	1544	1603	0.9	--	0	60	71.9	1e-12	length=941 	Family:IS66
ZS_9_scaffold374285_1	970	687	752	ISCsp1	1393	1	66	0.92	--	0	66	91.7	2e-18	length=970 	Family:IS256
ZS_9_scaffold375779_1	844	203	252	ISRme9	2688	868	819	0.9	--	0	50	60.0	5e-09	length=844 	Family:IS21
ZS_9_scaffold376196_1	994	4	991	ISCARN25	1114	1114	127	0.9	--	0	988	1253	0.0	length=994 	Family:IS630
ZS_9_scaffold376221_2	905	140	191	ISMav5	1357	48	99	0.92	--	0	52	71.9	1e-12	length=905 	Family:IS481
ZS_9_scaffold376920_1	916	43	916	ISPfr3	1457	1457	584	1	--	0	874	1733	0.0	length=916 	Family:ISL3
ZS_9_scaffold37730_1	576	63	570	TnShfr1	5131	4542	5049	0.9	--	0	508	611	1e-175	length=576 	Family:Tn3
ZS_9_scaffold378675_1	611	391	457	IS481	1043	827	893	0.91	--	0	67	85.7	6e-17	length=611 	Family:IS481
ZS_9_scaffold381151_1	658	80	141	ISRpa9	1539	1032	971	0.91	--	0	62	83.8	3e-16	length=658 	Family:IS5
ZS_9_scaffold381385_1	3207	1983	2037	ISRme9	2688	1294	1348	0.92	--	0	55	77.8	8e-14	length=3207 	Family:IS21
ZS_9_scaffold382367_1	540	5	540	TnAs3	18735	12233	11698	0.94	--	0	536	817	0.0	length=540 	Family:Tn3
ZS_9_scaffold383904_1	837	619	680	ISEc68	1197	619	558	0.9	--	0	62	75.8	9e-14	length=837 	Family:IS5
ZS_9_scaffold384354_1	562	351	410	ISCARN32	1151	1023	964	0.95	--	0	60	95.6	6e-20	length=562 	Family:IS110
ZS_9_scaffold384520_1	3219	1424	3219	TnAs3	18735	7307	5512	0.9	--	0	1796	2189	0.0	length=3219 	Family:Tn3
ZS_9_scaffold384873_2	823	403	456	ISStma17	1321	347	294	0.9	--	0	54	67.9	2e-11	length=823 	Family:IS3
ZS_9_scaffold38589_2	1033	1	539	TnAs2	8650	3418	3956	0.91	--	0	539	688	0.0	length=1033 	Family:Tn3
ZS_9_scaffold388193_2	1093	622	672	ISPca2	1218	35	85	0.9	--	0	51	61.9	2e-09	length=1093 	Family:IS3
ZS_9_scaffold390803_1	587	384	483	ISBj3	1284	406	307	0.9	--	0	100	119	4e-27	length=587 	Family:IS3
ZS_9_scaffold391137_2	664	1	659	TnAs3	18735	5484	6142	0.92	--	0	659	902	0.0	length=664 	Family:Tn3
ZS_9_scaffold391814_1	550	414	473	ISMyma9	2162	1977	2036	0.95	--	0	60	95.6	6e-20	length=550 	Family:IS21
ZS_9_scaffold391875_1	808	36	135	ISAisp6	2657	1909	1810	0.91	--	0	100	127	3e-29	length=808 	Family:IS21
ZS_9_scaffold392080_1	970	916	970	TnAs3	18735	10174	10228	0.96	--	0	55	93.7	4e-19	length=970 	Family:Tn3
ZS_9_scaffold393417_1	1464	581	630	ISAzo39	1277	492	541	0.9	--	0	50	60.0	9e-09	length=1464 	Family:IS5
ZS_9_scaffold393916_1	780	294	346	ISMno9	1548	1344	1292	0.9	--	0	53	65.9	8e-11	length=780 	Family:IS1182
ZS_9_scaffold394832_1	705	534	593	ISCap2	1123	887	828	0.9	--	0	60	71.9	1e-12	length=705 	Family:IS5
ZS_9_scaffold395844_1	2004	1936	2004	ISPfr2	1731	18	86	0.97	--	0	69	121	4e-27	length=2004 	Family:ISL3
ZS_9_scaffold397237_1	515	70	145	ISXo4	1513	1032	1107	0.9	--	0	76	95.6	6e-20	length=515 	Family:IS5
ZS_9_scaffold397747_1	1728	1346	1402	ISDsh1	1326	997	1053	0.91	--	0	57	73.8	7e-13	length=1728 	Family:IS3
ZS_9_scaffold3984_8	730	211	282	ISPfr7	1423	673	602	0.91	--	0	72	95.6	8e-20	length=730 	Family:ISL3
ZS_9_scaffold398735_1	600	2	89	IS1419	1215	88	1	0.96	--	0	88	151	1e-36	length=600 	Family:IS481
ZS_9_scaffold399131_2	1622	333	397	IS1408	1325	1123	1059	0.9	--	0	65	81.8	3e-15	length=1622 	Family:IS256
ZS_9_scaffold399262_1	676	26	75	ISUnCu3	2596	1239	1190	0.92	--	0	50	67.9	2e-11	length=676 	Family:IS21
ZS_9_scaffold400492_1	1313	190	273	ISMlu11	1434	1191	1108	0.9	--	0	84	103	6e-22	length=1313 	Family:IS256
ZS_9_scaffold400546_1	1575	792	844	ISPa31	1671	508	456	0.9	--	0	53	65.9	2e-10	length=1575 	Family:IS3
ZS_9_scaffold400809_1	1043	577	630	ISTvi2	1648	457	510	0.9	--	0	54	67.9	3e-11	length=1043 	Family:IS1182
ZS_9_scaffold401729_2	893	582	631	ISThsp10	2501	2027	2076	0.9	--	0	50	60.0	5e-09	length=893 	Family:IS21
ZS_9_scaffold403076_1	543	141	227	ISAzo40	1694	1191	1105	0.91	--	0	87	117	2e-26	length=543 	Family:IS1380
ZS_9_scaffold403308_1	502	154	284	IS1051	1158	678	548	0.9	--	0	131	157	2e-38	length=502 	Family:IS5
ZS_9_scaffold403310_1	1418	1	202	IS1396	1771	494	695	1	--	0	202	400	1e-111	length=1418 	Family:ISL3
ZS_9_scaffold404812_1	707	438	572	ISAzo8	1261	90	224	0.9	--	0	135	165	1e-40	length=707 	Family:ISAs1
ZS_9_scaffold405165_1	513	32	83	ISBps1	1290	815	764	0.92	--	0	52	71.9	8e-13	length=513 	Family:IS3
ZS_9_scaffold405789_1	996	324	400	ISPre1	1192	536	612	0.9	--	0	77	97.6	3e-20	length=996 	Family:IS5
ZS_9_scaffold406515_1	688	570	634	ISAzo10	1669	1379	1443	0.9	--	0	65	81.8	1e-15	length=688 	Family:IS3
ZS_9_scaffold406552_1	807	88	801	ISThph1	1674	714	1	0.99	--	0	714	1368	0.0	length=807 	Family:IS1182
ZS_9_scaffold406574_1	724	47	682	IS1396	1771	1325	690	0.99	--	0	636	1253	0.0	length=724 	Family:ISL3
ZS_9_scaffold407012_1	927	634	686	ISPpu19	2377	1359	1307	0.94	--	0	53	81.8	2e-15	length=927 	Family:IS66
ZS_9_scaffold408490_1	1272	985	1073	ISBph1	1290	1003	1091	0.92	--	0	89	121	2e-27	length=1272 	Family:IS3
ZS_9_scaffold408516_1	889	225	348	ISAau3	1205	1005	882	0.9	--	0	124	151	2e-36	length=889 	Family:IS5
ZS_9_scaffold409264_2	798	724	795	IS5	1195	623	552	0.91	--	0	72	95.6	9e-20	length=798 	Family:IS5
ZS_9_scaffold410020_1	963	842	963	IS1096	2259	1258	1379	0.9	--	0	122	155	1e-37	length=963 	Family:ISL3
ZS_9_scaffold410064_1	1116	1	1116	ISPfr2	1731	1216	100	0.99	--	0	1117	2175	0.0	length=1116 	Family:ISL3
ZS_9_scaffold41035_1	529	302	371	ISSme2	2219	1931	1862	0.9	--	0	70	83.8	2e-16	length=529 	Family:IS21
ZS_9_scaffold411541_1	878	798	878	ISBmu20	1158	617	537	0.9	--	0	81	97.6	2e-20	length=878 	Family:IS5
ZS_9_scaffold412511_1	981	581	630	IS1490	1433	451	500	0.9	--	0	50	60.0	6e-09	length=981 	Family:IS256
ZS_9_scaffold413369_1	1366	333	382	ISBfun4	1464	1160	1111	0.92	--	0	50	67.9	3e-11	length=1366 	Family:IS701
ZS_9_scaffold413606_1	583	331	386	ISAfe3	1560	442	497	0.91	--	0	56	71.9	9e-13	length=583 	Family:IS110
ZS_9_scaffold413800_1	1048	90	163	TnAs3	18735	1701	1774	0.9	--	0	74	91.7	2e-18	length=1048 	Family:Tn3
ZS_9_scaffold414836_1	2869	692	781	ISAar20	1449	909	820	0.9	--	0	90	107	8e-23	length=2869 	Family:ISL3
ZS_9_scaffold415676_1	1212	1	82	ISPfr6	1436	1371	1290	0.91	--	0	82	107	4e-23	length=1212 	Family:ISL3
ZS_9_scaffold416404_1	1680	224	277	ISAzo10	1669	1431	1378	0.9	--	0	54	67.9	4e-11	length=1680 	Family:IS3
ZS_9_scaffold416923_1	924	2	84	ISPa54	1159	499	581	0.92	--	0	83	117	3e-26	length=924 	Family:IS5
ZS_9_scaffold417271_1	1077	261	311	ISRj1	1122	860	810	0.9	--	0	51	61.9	2e-09	length=1077 	Family:IS630
ZS_9_scaffold418230_1	956	868	955	IS1419	1215	1	88	0.95	--	0	88	143	5e-34	length=956 	Family:IS481
ZS_9_scaffold419328_1	957	242	312	ISCARN107	1172	553	623	0.91	--	0	71	93.7	4e-19	length=957 	Family:IS5
ZS_9_scaffold419409_1	813	104	159	IS1415	2580	692	747	0.91	--	0	56	71.9	1e-12	length=813 	Family:IS21
ZS_9_scaffold420304_1	847	700	847	ISAcc1	1610	433	580	0.95	--	0	148	238	1e-62	length=847 	Family:IS1182
ZS_9_scaffold420986_1	1272	987	1039	ISPfr12	1350	1060	1112	0.9	--	0	53	65.9	1e-10	length=1272 	Family:IS3
ZS_9_scaffold421878_2	1279	1135	1221	ISMtsp13	1428	1140	1226	0.9	--	0	87	109	9e-24	length=1279 	Family:IS256
ZS_9_scaffold421990_1	595	19	84	ISPa63	2654	68	133	0.92	--	0.02	67	77.8	2e-14	length=595 	Family:IS21
ZS_9_scaffold423194_1	655	533	588	ISArsp4	1400	432	377	0.91	--	0	56	71.9	1e-12	length=655 	Family:IS256
ZS_9_scaffold423441_1	1400	351	405	ISRtr2	1321	312	366	0.9	--	0	55	69.9	9e-12	length=1400 	Family:IS3
ZS_9_scaffold424130_1	982	2	73	ISAzs17	7252	2432	2361	0.9	--	0	72	87.7	3e-17	length=982 	Family:Tn3
ZS_9_scaffold424554_2	822	4	54	ISRme20	1977	796	746	0.92	--	0	51	69.9	5e-12	length=822 	Family:IS21
ZS_9_scaffold425575_1	1051	435	488	IS1549	1640	1147	1094	0.92	--	0	54	75.8	1e-13	length=1051 	Family:IS1634
ZS_9_scaffold427287_1	681	8	57	ISGte1	1503	919	968	0.9	--	0	50	60.0	4e-09	length=681 	Family:IS256
ZS_9_scaffold427757_1	838	70	129	ISPosp6	1026	878	819	0.9	--	0	60	71.9	1e-12	length=838 	Family:IS481
ZS_9_scaffold427931_1	756	172	225	ISOgr1	1255	772	719	0.9	--	0	54	67.9	2e-11	length=756 	Family:IS3
ZS_9_scaffold428479_1	2010	1162	1214	ISThu1	1637	913	965	0.92	--	0	53	73.8	8e-13	length=2010 	Family:IS1182
ZS_9_scaffold428685_1	700	212	274	ISMamg1	1256	990	928	0.9	--	0	63	77.8	2e-14	length=700 	Family:IS3
ZS_9_scaffold428832_1	717	108	158	ISMca3	1320	588	538	0.94	--	0	51	77.8	2e-14	length=717 	Family:IS3
ZS_9_scaffold429013_1	1361	936	1002	ISAtc5	1260	337	271	0.94	--	0.02	68	87.7	4e-17	length=1361 	Family:IS5
ZS_9_scaffold429320_1	1684	788	860	ISJsp1	1312	306	378	0.93	--	0	73	105	2e-22	length=1684 	Family:IS3
ZS_9_scaffold429855_1	871	459	513	ISAzo18	1471	979	1033	0.9	--	0	55	69.9	5e-12	length=871 	Family:IS3
ZS_9_scaffold429875_1	821	704	761	ISBcen26	1041	891	834	0.94	--	0	58	91.7	1e-18	length=821 	Family:IS481
ZS_9_scaffold429894_1	1198	332	1151	IS15DI	820	1	820	0.99	--	0	820	1602	0.0	length=1198 	Family:IS6
ZS_9_scaffold430006_1	1387	1	1387	ISPpu12	3372	514	1900	0.96	--	0	1387	2345	0.0	length=1387 	Family:ISL3
ZS_9_scaffold430616_1	819	66	155	ISThsp2	2644	862	773	0.9	--	0	90	107	2e-23	length=819 	Family:IS21
ZS_9_scaffold430678_1	1685	472	525	ISMrsp6	1655	1176	1123	0.92	--	0	54	75.8	2e-13	length=1685 	Family:IS1380
ZS_9_scaffold431843_1	793	327	376	ISThsp16	1602	1377	1426	0.92	--	0	50	67.9	2e-11	length=793 	Family:IS1182
ZS_9_scaffold431993_1	1708	162	247	ISAav1	2532	2348	2263	0.9	--	0	86	107	5e-23	length=1708 	Family:IS21
ZS_9_scaffold434652_1	915	503	915	ISCsp1	1393	282	694	0.9	--	0	413	517	1e-147	length=915 	Family:IS256
ZS_9_scaffold434652_1	915	183	247	ISCsp1	1393	1	65	0.9	--	0	65	81.8	2e-15	length=915 	Family:IS256
ZS_9_scaffold434912_1	1718	523	606	ISAzo40	1694	1188	1105	0.91	--	0	84	111	3e-24	length=1718 	Family:IS1380
ZS_9_scaffold435012_1	1114	16	65	ISPa36	2468	718	669	0.9	--	0	50	60.0	7e-09	length=1114 	Family:IS21
ZS_9_scaffold435500_1	1747	185	781	ISPa38	6455	649	53	0.9	--	0	597	724	0.0	length=1747 	Family:Tn3
ZS_9_scaffold435500_1	1747	1	164	ISPa38	6455	2821	2658	0.92	--	0	164	222	1e-57	length=1747 	Family:Tn3
ZS_9_scaffold435988_1	1429	1065	1144	ISPa36	2468	2227	2306	0.9	--	0	80	95.6	2e-19	length=1429 	Family:IS21
ZS_9_scaffold436131_2	1777	543	607	ISNfa1	1112	530	594	0.9	--	0	65	81.8	3e-15	length=1777 	Family:IS481
ZS_9_scaffold436294_1	1097	706	766	ISAzo8	1261	698	758	0.9	--	0	61	73.8	4e-13	length=1097 	Family:ISAs1
ZS_9_scaffold436437_1	1276	465	517	ISRde1	1238	1054	1002	0.9	--	0	53	65.9	1e-10	length=1276 	Family:IS3
ZS_9_scaffold436437_1	1276	363	415	ISRde1	1238	1156	1104	0.9	--	0	53	65.9	1e-10	length=1276 	Family:IS3
ZS_9_scaffold436614_1	1521	1366	1420	ISAcp2	1025	879	825	0.9	--	0	55	69.9	1e-11	length=1521 	Family:IS481
ZS_9_scaffold436843_1	558	198	367	ISMva4	1458	1255	1086	0.91	--	0	170	218	6e-57	length=558 	Family:IS256
ZS_9_scaffold436996_2	874	378	428	ISRj1	1122	810	860	0.9	--	0	51	61.9	1e-09	length=874 	Family:IS630
ZS_9_scaffold437096_1	1225	489	608	ISTha4	1042	323	442	0.9	--	0	120	151	3e-36	length=1225 	Family:IS1595
ZS_9_scaffold437263_1	1451	1325	1387	ISAav1	2532	2275	2337	0.93	--	0	63	93.7	6e-19	length=1451 	Family:IS21
ZS_9_scaffold437532_1	1266	837	894	ISIde1	1448	993	1050	0.93	--	0	58	83.8	5e-16	length=1266 	Family:ISL3
ZS_9_scaffold437603_1	1398	1112	1233	ISRta2	1386	1099	1220	0.9	--	0	122	147	5e-35	length=1398 	Family:IS256
ZS_9_scaffold437767_1	630	563	630	ISMva3	1658	896	829	0.92	--	0	68	95.6	7e-20	length=630 	Family:IS1380
ZS_9_scaffold437767_2	916	236	323	ISNosp1	1678	650	563	0.94	--	0	88	135	1e-31	length=916 	Family:IS1380
ZS_9_scaffold437868_1	2314	967	1026	ISMno15	1561	465	524	0.91	--	0	60	79.8	2e-14	length=2314 	Family:IS1182
ZS_9_scaffold438053_1	1898	213	1883	ISPme1	1671	1	1671	0.99	--	0	1671	3289	0.0	length=1898 	Family:IS1380
ZS_9_scaffold438340_1	1900	1609	1675	ISPfr9	1484	1237	1303	0.94	--	0	67	101	3e-21	length=1900 	Family:IS30
ZS_9_scaffold438432_1	930	527	586	ISAli4	1324	311	370	0.91	--	0	60	79.8	6e-15	length=930 	Family:IS3
ZS_9_scaffold438532_1	3302	1977	2042	ISAzo15	2441	1337	1272	0.9	--	0	66	83.8	1e-15	length=3302 	Family:IS66
ZS_9_scaffold438653_1	1806	255	324	IS1389-B	1203	124	55	0.91	--	0	70	91.7	3e-18	length=1806 	Family:IS3
ZS_9_scaffold438681_1	2400	236	302	ISCARN85	816	382	448	0.94	--	0	67	101	4e-21	length=2400 	Family:IS5
ZS_9_scaffold438938_2	4908	2326	2388	ISMyma9	2162	1974	2036	0.95	--	0	63	101	9e-21	length=4908 	Family:IS21
ZS_9_scaffold439331_1	2381	847	915	ISAar39	1433	123	56	0.91	--	0.01	69	81.8	4e-15	length=2381 	Family:ISL3
ZS_9_scaffold439387_1	2052	1	1860	IS1326	2470	611	2470	1	--	0	1860	3687	0.0	length=2052 	Family:IS21
ZS_9_scaffold439508_1	2471	1951	2007	ISRjo2	1147	717	661	0.91	--	0	57	73.8	1e-12	length=2471 	Family:IS630
ZS_9_scaffold44698_1	2086	670	721	ISRme4	2469	674	725	0.92	--	0	52	71.9	3e-12	length=2086 	Family:IS21
ZS_9_scaffold48913_1	573	287	348	ISBdo1	1572	1312	1251	0.91	--	0	62	83.8	2e-16	length=573 	Family:IS1182
ZS_9_scaffold49970_1	569	515	569	ISAzo4	2757	376	322	0.94	--	0	55	85.7	6e-17	length=569 	Family:IS21
